B6_25_01215	B6_25_01216	B6_25_01217	B6_26_01218	B6_26_01219	B6_26_01220	B6_42_01884	B6_42_01885	B6_42_01886	NOD_JAG012_01224	NOD_JAG012_01225	NOD_JAG012_01226	NOD_JAG018_01896	NOD_JAG018_01897	NOD_JAG018_01898	NOD_JAG020_01899	NOD_JAG020_01900	NOD_JAG020_01901	PWD_AC398_01887	PWD_AC398_01888	PWD_AC398_01889	PWD_AC401_01890	PWD_AC401_01891	PWD_AC401_01892	PWD_AC403_01893	PWD_AC403_01894	PWD_AC403_01895
ENSMUSG00000028654	126.029375443361	118.944862026586	107.508598792263	66.7005539016979	68.4196491751346	66.0877749260724	93.5175366433344	108.991845648314	109.335269843864	31.340350050948	27.1211948820141	24.8650376666057	24.7794317972258	22.2074653061877	42.1082055874463	29.1267144198301	18.2623261084539	23.4319264413091	11.4784674572448	22.9488086999519	17.050556858396	19.6589817702829	12.8779949994394	14.4941821344816	14.1477925945317	17.9639013996116	16.202553889235
ENSMUSG00000028656	158.346153455078	156.550821170425	129.913781837292	106.881470158617	111.770366016428	64.4421276830906	116.581414814781	131.906815654186	112.639322406459	6.05335970961203	8.02632351927284	7.90094937703686	4.07359519771464	6.88282626925883	7.05536921309045	14.2645536685677	6.30331714835407	7.26246057933345	10.7460764714986	11.4375701088407	9.79424981722618	11.292784624242	8.08283639694523	13.520512078858	8.45432057441988	9.76922536833745	7.54103867162929
ENSMUSG00000028669	531.849269456833	847.445223286469	720.023959074093	1066.52465274584	868.139954115187	612.579195933119	592.69205107477	743.562074245563	734.358192358599	53.3900173203507	66.2523700590979	68.4741271412373	63.0500601578069	62.7498445963912	67.8324698327245	78.705924865583	63.6867855689885	59.6931876864212	74.9635096025835	82.7747171838353	51.2847049689315	91.5532662596331	53.213956901133	58.1820046648809	86.0310034983409	94.5499188813822	77.0691319907154
ENSMUSG00000028670	233.79949914752	197.420783253312	224.661774476737	147.240000638638	171.808258523458	121.528769718349	133.839583315445	133.580822402908	157.114152802604	1.39501296933483	1.04247844449435	1.52787396662854	1.05385887694169	0.925882714785457	0.84054634649886	1.9794717357656	0.607104894534657	1.15025003472865	1.54316739126176	2.20599432445561	2.38054367059422	1.88572334804515	1.23821578340042	2.25513249415076	1.89669721015079	1.98551152813988	1.76872520720131
ENSMUSG00000028671	406.717986297066	294.669414825455	390.080488194438	187.786579974526	353.517390218274	139.222859997405	282.318109485314	308.394255182188	254.47649631403	4.38376992870927	2.08286252619037	5.33432492276921	5.02793042392513	2.60432622511159	2.68538902495535	2.83038536486054	2.21845452835728	5.6278570585565	3.88217435202597	4.75193058184689	5.15175007266208	4.19861108336906	3.55628288832126	4.32593901216322	4.25626616235499	4.34587209452797	5.36518862645052
ENSMUSG00000028676	67.8243612213633	90.4005114356887	74.060048904611	46.632300066659	71.7634854428252	48.1975890135311	99.0314305515251	65.9390371953214	65.0488956974443	11.3444024608531	9.90807809265039	11.6415430161334	7.99991654630042	10.5740196866317	10.8500451435073	13.5226449691695	7.13326901638021	8.75264622829706	8.08296481635677	11.5375871979271	9.16415291570392	8.64300828386179	5.32043779209023	5.68013428146534	8.42482208975036	8.29693334593014	6.45220184614655
ENSMUSG00000028678	16.0768856815238	23.0988315789807	21.5458780645085	19.2953802780856	18.1812549660529	18.352359550842	20.7251650377454	40.3964091232738	18.9579613914569	3.47976817695423	3.11260933651845	2.05667830597667	2.39091319457995	2.87835034419725	3.41727866060468	4.23976564040664	2.18361893806997	2.13576400720677	1.07080613185376	1.1521079764283	1.36222839605375	1.21598073412572	0.850517662605767	0.935157363651912	1.29126311751636	1.33330971395285	0.837116803402285
ENSMUSG00000028681	72.9677397941028	64.0320600840147	65.3115361124901	58.1407580055797	68.72614340869	36.789605566869	87.5725639814876	109.988048896899	142.474681648097	16.1864066674081	18.1915632229308	15.4390233239303	6.46142674881927	4.38656296138991	7.76324805081968	13.0529954434274	8.79228772883581	9.58371520477983	1.89091369851277	5.08100812416462	2.38300826008646	7.77770730049741	1.33727075626843	3.99442958877731	5.91028710522474	3.95254860247046	4.08266073549923
ENSMUSG00000028693	36.1874618083081	45.9511102126881	38.2438802506146	24.645655878084	28.3965118357852	23.304379986938	34.7340339850116	34.3169544878168	34.1702979198257	6.72519528903788	4.6601709624034	5.51101788521737	4.23479788942888	4.30081984921912	4.68284613765897	6.92010415936687	2.77714815489467	5.17743719194006	4.09093284400507	5.32782722071149	5.43550258699551	8.26261095097796	4.46182150538857	3.57192615708668	8.24243232466421	5.66097614907395	7.44730111819076
ENSMUSG00000028699	0	0	0	0.140086602102121	0.0813544704361524	0.0318751574041767	0	0.0851707817323364	0.0601804880822974	73.3312887258966	59.9070313318766	46.3804702163129	200.651334473336	195.667923720998	295.818370882834	251.857840917159	198.446839230611	251.273078794739	81.5576626581284	113.093930962785	96.9073844796459	104.21746796109	65.1792554054479	80.2981591098203	88.9381161087907	77.7296517655314	87.4945260466747
ENSMUSG00000028700	247.086252112724	364.326588386494	203.677636893771	170.446093412164	194.528011228181	120.633820488343	221.522188192648	224.712608046848	234.987735529774	5.80367767091892	3.34021059191114	3.65389771535964	3.2939736819207	2.64178853410616	3.6105018820247	5.21995471402781	3.83029550673071	3.33765415525316	2.44515447755178	4.14474561923344	3.47913301427048	2.88200844722633	2.44518152562543	3.79128737710091	4.90360474282619	4.03251329670261	4.73039236690402
ENSMUSG00000028702	367.816677351014	369.26099621743	258.186178410385	152.428214582687	154.752824031639	95.4608700330151	206.160002469789	172.864982176834	181.9585679445	3.34574337651094	3.80697248360074	2.16030743471516	2.36765981936326	2.59169452183734	1.65286544146138	3.56883757318434	1.34814651292965	1.98817461171705	2.22912271987926	1.81442443812906	2.80997970731315	2.99380885099707	0.456448932376863	1.97273459570314	2.66432009679647	2.29122164283712	1.07490687406861
ENSMUSG00000028709	92.5968217407731	77.0300846443641	89.5062167521405	68.3168770451526	66.2711384018891	53.5138161907053	60.9879291036196	68.000598281079	79.3522375841738	10.4228521296139	9.80797764363797	10.1342858681803	16.0360683310751	17.8807593138101	14.4220532846899	20.1389692280888	12.436143714997	16.8914595362878	1.53982691017227	1.44897457885577	1.31818325775372	1.38446058148393	0.71682581980798	0.884029641888368	1.50881763870129	1.28094322511608	1.26652400037536
ENSMUSG00000028729	195.780642259962	206.974932704965	251.052851696178	212.657441352346	185.180049779964	194.792390592692	270.796559153882	503.9618501642	287.451459538896	4.34476124727915	0.914348001922423	4.41873979786512	6.686480785553	2.45899211494335	2.45762365959069	2.64100339576241	1.49328456868069	2.94947325356205	2.70385896189918	3.67977651609434	1.71423866073383	0.482863388418596	1.49277928416116	1.41908686069415	3.57719336580424	3.03541832773447	3.38781563165787
ENSMUSG00000028736	20.1698125881785	20.0137425843307	21.1638106590241	38.3770403884686	42.2755964779984	30.1783551422945	27.4725131575171	44.9784046300165	55.9911081552364	1.70004439884486	1.970712665908	2.07436491783498	2.05003096140857	3.34997225075439	2.29098490374773	3.95071783220644	2.28368072872413	2.17131419987529	0.57514983347501	0.649191986927884	0.706930942786735	0.771683201691915	0.320003060839358	0.809934192770575	0.530069771269357	0.455201268001934	0.534166119040211
ENSMUSG00000028737	459.349576461003	408.113407036675	405.85188407191	459.197648533115	475.843026128345	385.517200653731	269.894931700457	457.748621047023	427.698168846178	3.44929874983802	5.57422240850842	3.19364822292093	3.36406449796085	5.67449010895986	10.6575969830804	10.241272639597	5.45252674367159	0.580702935249377	14.50348688604	8.7934285240674	20.2447507208927	9.51643846262813	10.536263013024	8.54409623720007	13.3531313934213	10.2610832704139	6.55693494817811
ENSMUSG00000028744	54.4309623642978	41.7050419539472	46.9215416243302	34.8130040638281	44.3055198392582	34.4057621999655	28.5647096380309	40.2173227247798	28.2964068077248	1.14410400198092	0.767728321767795	0.483442832533619	0.433450738588492	0.755521226267652	0.487515557156818	0.807904951398432	0.35966773167795	0.636861397474882	0.445108219834782	0.733745294950003	1.01712321986931	1.12180470203065	0.609932325058134	0.932014952684823	0.437356159448196	0.836830782781761	0.892109652631251
ENSMUSG00000028747	0.00173807300215107	0	0	0.00624345865507124	0.260322273863948	0.227203706328664	0.101348772911841	0.121510883550437	0.00215520819996845	88.0223563463441	107.424958489018	78.10308504171	57.7860657281216	60.4880036703485	61.4574212255419	63.9349611819673	60.0001387894372	70.1987488526162	83.4136602417553	88.5493414784377	135.087760278648	135.732417989459	47.8147597570541	135.178844045716	109.161691551315	146.190122108133	73.7748732277255
ENSMUSG00000028751	9.07599475514598	6.33097615991904	7.47345221622843	10.7461685402629	17.3632044519064	13.6314042370529	4.53695603318428	14.3500599585799	5.76381776774467	40.3060151106358	33.8163028809341	46.2020289508274	95.850960597625	97.453345040291	101.952941242544	104.248397979866	53.5474497807269	101.086579180273	5.38581926186692	7.00288078630952	6.7720751183154	10.3462280133934	6.53792965655579	6.96468776325204	8.24890118009752	6.36817669571125	9.63077841077078
ENSMUSG00000028753	0.616859094443695	1.17277386081246	0.920827507276936	0.532623925618486	1.19295549723826	1.17052450827254	1.65819806916138	2.59211835577839	1.99057240534123	36.3063438555663	21.8941567603537	36.1674263711255	52.5057611410807	82.1682966488939	49.1551942531811	84.9507905762187	56.2838472487453	55.6435190541869	27.963333770982	30.6329603772173	29.9449021799046	38.2808350926265	15.911419383295	24.01421049179	23.6371878220752	31.8357484885696	26.1846651636572
ENSMUSG00000028755	0	0.259969457126929	0	0.511179437917307	0.030642342914156	0.338882085910212	0.0777606050182821	0	0	61.1609546991421	51.24907399863	51.3219868003952	119.176535696036	126.361050162246	113.10511405928	159.515996975283	98.973145597578	95.8588298996264	37.7027011814379	40.3913812315767	40.2546640338022	44.8387364359654	31.905693733521	42.7288395670102	39.4240414962026	49.8042278493112	39.9451221485771
ENSMUSG00000028772	54.0263318245738	55.1636792414258	55.9165807861118	54.2168210206	62.0507756576909	43.6734607654536	45.7124746881232	51.7796599199647	60.5383878219332	8.84910107047552	7.55130970179485	7.52283320663478	11.5584274235882	8.86628416604785	6.23747431611997	16.6419672281825	9.3614061765557	15.7510326356995	8.94763808864122	12.3824049319829	13.0675308697717	13.0613110060951	7.94227993894444	12.1572702799279	11.9534765653538	15.6774512516174	6.5889060824502
ENSMUSG00000028780	165.43449224823	145.571505508974	105.939514615911	107.096760924807	128.016110386321	167.666802351234	89.8470882720352	142.498483462657	122.078191832391	2.31030754317913	3.98876849819504	4.5235710339912	3.37537534038381	4.46238974217563	3.62055612434424	4.61987193193198	1.83966447181099	2.80118982865484	5.00935145372654	4.72877360640204	3.53596209468877	6.99559094252051	4.31052357597881	4.82262748358796	5.7115555762347	4.968278282994	4.13244607261068
ENSMUSG00000028784	0	0.371538848185088	0	0	0.0185349914567441	0.078327909983997	0.121503359544153	0.00163512905866785	0.0020857667594806	50.8077410288902	42.0371363122886	44.5234915257303	20.9781173323889	22.9923032342844	29.8985723922783	30.6405134210735	18.604569978678	21.7376023505786	94.949809985827	106.741411145113	94.4887546213347	101.588331531927	54.2937493347016	60.0612081151284	91.1586894236551	90.0754150715339	75.9127066863976
ENSMUSG00000028788	42.1731891988007	28.6555452164596	51.796379705013	3.49816829864864	6.13808224722909	8.40863634480214	11.8231489252145	4.22904887947834	8.27055697944771	7.1944528394333	5.04566360765817	3.98715442319137	5.39430708886218	5.46262900551897	4.02806695124912	8.46546408312157	7.27245222693029	9.04663498867713	4.69547390335331	9.29502070702529	7.53540322044653	9.26820608172358	3.20019496064006	6.80683246680128	8.58045447768256	5.64851496116762	4.18829757024034
ENSMUSG00000028794	1.15321283047298	1.11572933357732	1.57076625091399	1.02208022581249	1.02314466090183	1.03985013079078	2.53903649355772	1.97978821682711	2.44677649340167	50.9183403959229	72.7784431072116	45.5030605322924	51.4001446865681	52.5310484304432	48.0478065362549	71.057711816437	43.8546644085168	61.225603840114	29.4211339318781	30.3478015204963	29.5251570324991	27.2650944612831	17.874351982109	27.5259642718744	28.0448045477537	26.5550597840661	19.6789175861792
ENSMUSG00000028803	196.866908599199	183.298947996832	170.248118595087	159.037254271684	163.146886635154	151.110869161726	103.563120390805	148.439760668952	124.783113804943	3.19487801370062	2.5245681387688	2.61589404833442	1.19916233955515	1.22327207644031	1.40482548499136	1.15077752052607	0.955912403200803	1.07147846183877	1.31762074530871	2.25771421306236	1.4111664962768	2.1379123329364	0.863585784973735	2.08759917314223	1.54247444368862	1.13934328723985	1.98642256402478
ENSMUSG00000028809	458.20487062303	459.534361669471	367.584491998935	202.090275516173	209.842007667752	116.401174606449	230.693309886839	278.812760244327	226.08669238269	10.4107034297873	13.4752638828677	13.0454456724024	7.37760606634954	7.8352425753367	10.8214212594962	18.4558034954174	3.28616633970384	3.91507965194153	11.4344366024037	12.9588758475409	16.9524117831827	19.0078603048838	9.99058590966699	15.9216661914111	9.54918968452439	12.0017160074137	8.18545652396179
ENSMUSG00000028820	51.1493567199356	60.2328638673031	55.2968263096314	30.1924405198702	33.2627970443773	21.5729301961897	24.5493125130148	38.3198708478618	33.0585664727331	2.21041620433572	3.293514722719	4.35931866107195	2.17887434343616	2.4721985484843	2.25762849412161	3.64379975075637	3.76971151607678	1.84348693239458	2.51545368172091	2.50328509962786	2.31535259030566	3.22772899872003	0.932162963113596	2.51309374764428	1.77739045334103	1.91683244992212	1.86093867505619
ENSMUSG00000028821	21.5917916729976	30.4961979399028	30.8436971403907	10.7765877921414	11.9859724628375	7.09579878298549	10.9075539968787	15.2511935385649	10.8278091192418	0.206550947171319	0.190111433146092	0.479217856941712	0.450689953880972	0	1.20128605112422	1.52394270792716	0.672182289794762	0.554475905850967	0.450051945345352	0.127603765162005	0.18101870977389	0.392343512636994	0.355771679382953	0.214889005239348	0.314587182498961	0.308780826104901	0.400703897860429
ENSMUSG00000028832	9.69669180414377	11.6091700511179	8.04738951120259	15.4327700647974	13.4455214703252	8.34091633397648	9.8657058628861	14.0719862905911	14.4442874705331	6.86682040308216	8.64084893869762	6.95910319361733	49.354732808571	84.0895551327403	29.0791292761667	79.4413644372431	28.8317053169423	82.0052582953064	8.90102240601007	6.08786270576224	4.30511298854146	14.9385566674705	2.81577810051431	16.2309285848366	7.26622035857066	3.91453193835101	4.32865539390986
ENSMUSG00000028838	0.863580898579653	0.163413466620127	0	0.251871281377622	0.261280459305077	0	0.877505030960715	0.930210257025454	0.171270722583282	92.7316129621466	72.6170558766688	63.7738893498439	70.6813446597898	65.4148932315047	62.736797824039	96.8075526867746	81.044443996263	99.6187051957188	92.1848747527834	137.234329173807	118.838360486769	201.68560675163	67.3218768305538	113.124504257838	119.049589582705	98.9695574951581	109.874329633831
ENSMUSG00000028841	89.4519688067962	69.8230945255777	78.4160290289704	60.8900963128594	58.5250599744756	45.0837355987459	57.702565119171	86.8052711478597	75.1563729130452	0.216100419102701	0.0656747724877644	0.350122101586174	0.177046386520107	0.271142838942889	0.307888417346155	0.268377107875073	0.185150086024235	0.040405000706504	0.376977635487474	1.00684062839832	1.12207451422575	0.794493266707784	0.620549227598611	0.835358567694635	0.404197260921065	0.648427651332577	0.334368142754925
ENSMUSG00000028843	73.3713128520575	94.4006193989355	74.8523301045499	37.2798264571072	49.5321854383505	31.5591955576648	64.7903336523999	53.2693433514259	65.5201177778117	0.967432883781506	1.26069965412594	0.941875356637428	0.606786517871358	0.496805438795016	0.970617668051623	1.52416054807332	0.63849412136069	1.10999600340953	1.11336122414929	1.2017416218409	0.81254802573108	1.32397328553964	0.529478207279184	1.69547901497862	0.738388224107715	1.19046976403848	0.863144899978758
ENSMUSG00000028847	4.14874815114591	4.76410887604079	4.63813385585016	2.77002212207121	4.62814101834819	3.70714351918649	1.22923642977685	1.75217723639889	0.651925397895902	213.860075970133	269.623934374126	174.263041910238	215.241014395082	237.259774170766	197.747795845251	313.020564220539	182.931917853664	267.211694679793	91.2947214731153	84.164864645304	85.7274741351526	76.3169579192009	58.802036567847	96.4851138167041	74.5015188972295	81.1101210996165	63.3051074726281
ENSMUSG00000028848	37.3617057023447	32.4645909552779	32.3331091395845	20.7178324889323	27.6823281152973	21.7091846034554	29.6172391882527	27.8080238865197	24.6223019028857	2.35984808671152	2.58088011096562	1.54156089202673	0.65414523619967	1.19508468617048	1.05856967458378	1.40327192956148	1.05272130466086	1.40065337877068	0.719320222608598	2.39358088438291	1.35709591843177	1.70391959629337	0.82113185191449	1.37948571953126	2.70363797602782	1.3655878384191	1.83825923878808
ENSMUSG00000028849	48.0051555246584	37.0191678229539	45.3408701989556	40.8189967435775	52.1878818478454	33.1290066334494	39.6682124102332	42.1053433813101	29.038640371018	2.90773987002034	2.47747746562065	3.32636307352235	0.832082774069027	1.6214888237301	1.81632658698778	0.585064671656571	1.5094595128822	1.32543781803543	2.25421389472211	1.42523956665804	1.60368505995448	1.27406141153165	0.528398673944202	1.27705282320384	1.87366211997214	1.4290819091984	1.726988837058
ENSMUSG00000028854	21.1598214825897	26.8498568474079	16.9464550026452	18.125619889734	22.7208495811553	17.3332388310144	13.0905190415051	23.229681707899	14.8580993481536	0.0923940803803796	0.140694612623377	0.280273914296772	0.134513024434283	0.1235820975008	0.0924819285361389	0.292850201174871	0.12566850958259	0.0319392264705591	0.0302066389750112	0	0.20698898334442	0.159964371580161	0.153625272885768	0.233045330264808	0.120740788081363	0.201535153951255	0.163232616593582
ENSMUSG00000028860	189.799127021451	110.757549348073	123.639119611263	88.8065140789519	99.3221154229444	70.1700039964347	75.0012771602692	102.638262758756	99.2567280810637	0	0	0	0	0.035154488214399	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028861	112.72722210056	98.1002005499338	84.7598745056965	61.7702682288205	59.9015813055303	56.6461869146336	59.8853181582246	66.0290259013374	60.0550876522413	0	0	0	0	0.0382887757784865	0.116427073338636	0	0	0.0390048314574395	0	0.0363018162897476	0	0.0501075054296742	0.0372960918344458	0	0.0786531048627545	0	0
ENSMUSG00000028873	4.19052706924586	2.03460106449341	2.57777382004486	2.99130822411263	5.36254090543857	1.8824755114788	4.6982991169466	7.23389696708284	5.23216166718638	85.436572261918	68.1269504815991	80.8030654862303	116.701977274391	104.168901885694	105.170060999792	130.915466972894	103.500918942966	140.010195034448	46.5498935520685	55.3846223460824	48.4148646244755	39.071180333516	36.1679996903581	49.4213843954719	54.0485846146763	51.6154424428388	59.1673230301253
ENSMUSG00000028874	380.548612948313	451.71780366987	362.440177996796	444.079193881735	639.14466775813	379.879669322436	355.505868965707	440.227629535175	298.787459357336	42.2292055839769	28.8238917134985	33.7725577211742	23.2752491014403	23.4833464195272	30.7969269833653	38.5373095900056	25.3565849574474	37.9446153754981	7.87083302322842	11.8657074731655	8.89018931011893	13.2141323627286	6.27190110008435	7.84457418240689	7.99917083261306	9.87482777130717	7.26636830675691
ENSMUSG00000028876	0.490252807354944	0.504614051646539	0.495250918998592	0.605928753903249	0.696845213420032	0.445950503543127	0.681877460204183	0.824430687551223	0.572276330300878	21.2661251931603	23.646897510515	22.0966483507774	32.7177898958146	40.7009087480719	33.7407482226494	45.7763429661505	26.667348877414	42.4122812535434	15.335842803388	16.3890570170106	17.1490820135252	15.5442385229151	6.14599473340385	14.0457514537194	19.1192365590176	11.8726550855936	12.749891163945
ENSMUSG00000028882	0.443926184778114	0.79994858967419	0.709430559703009	0.241429294954476	0.129108756927756	0.386362929839669	0.862552581752303	0.437906325111001	0.338666892773517	542.277246385824	394.730474934571	485.230424480133	404.417362857925	462.075179292472	541.505627279755	591.326198569524	393.571006315374	467.572419881266	285.505122360067	328.887529913524	295.895270083937	327.857221106733	163.940268555039	200.948754166011	254.674102180364	264.843575901047	215.704078548325
ENSMUSG00000028884	192.730737275577	198.817636549973	232.559337973084	170.318230871172	159.374373217029	167.024068982505	197.597732923563	347.339903923413	189.27160637574	30.462717269094	25.4148183127528	23.335860100333	34.3337623221746	25.7487459887716	33.6737410242479	44.0686854210536	21.9799298530819	27.6853064421358	21.5252162316628	27.5778528827565	27.4863493821954	27.0992599607143	16.7061821537154	17.4282649888042	18.0644247650798	23.5401295070932	20.0008472220759
ENSMUSG00000028889	0.138337428461588	0	0.139343922794826	0.149184367337783	0.271226121480929	0.130301339722279	0	0.0956803609359438	0.246081417500793	2283.33483212982	2087.52308878865	1821.41407400283	684.654056196203	1084.8949268694	1064.71663285759	1336.84316506739	968.216833662788	1638.23208912048	354.188029239508	312.486661505591	404.008032995704	385.220611390747	314.352876484144	316.251964410742	315.261780050467	333.910062114814	242.919439759653
ENSMUSG00000028890	51.9943587963529	43.4806866251032	39.4686950004563	34.1633906860768	47.6162293695884	36.5428287978004	38.0986329999718	67.2268302842853	43.6951574276553	5.21275084778387	3.0125696603557	2.63209668551992	4.76909957677992	6.18600908077883	7.33297726583616	8.45478768357969	5.19733512810873	6.90888842460762	3.55608360726465	3.55038004795465	3.73316307401791	6.16878385179028	2.25902600647775	2.39529756828036	3.42335116608289	2.4353473015189	2.22137635037707
ENSMUSG00000028894	213.240434805537	247.268820044832	185.798417199674	196.463736638624	226.393968726922	142.945334814296	190.978548611236	216.593746893931	231.693406011274	47.1947527789801	31.0532447262875	31.6552872879474	22.8471638087655	17.6065339290534	36.1571675556174	43.6201930369268	18.4126579405198	26.1551487458136	29.3176341648349	36.1533130925421	20.9688151728852	40.0755803298293	18.238646097181	49.3849273633944	23.6717938148459	34.8857378455713	25.551492159247
ENSMUSG00000028896	156.429447115771	219.964012696286	171.653505653017	134.741601609154	172.924961494709	163.503065082514	190.699808765817	183.507614572683	210.422805652013	0.183801666487824	0.927020509544301	0.56312239866644	0.297749062792957	0.175480168306985	0.122605836044692	0.387616286895802	0.062745793497897	0.12525017428828	0.574955805797979	0.607262054986788	0.463332702652291	0.364312381243209	0.282235886577193	0.492025029407785	0.819720502246606	0.795664916111309	0.280201781871071
ENSMUSG00000028899	85.3712492504257	75.9861928076945	94.3108610332884	98.7034763125056	120.928732266459	80.3059105979738	88.1107793310358	114.295273042217	75.0439095547153	16.3153515918465	13.0463294562348	22.939150580599	17.3685367516855	21.7118220105576	21.8256553206172	23.8528760953864	17.3313626343102	18.9398864597893	14.3544146363541	17.9322537283224	13.5935115176115	15.2850879579083	6.73321595526119	13.8639828413422	16.7867824325381	12.7283913667968	12.6947237430254
ENSMUSG00000028901	148.78318109928	127.651110416406	105.275355767821	63.1922056572687	80.9734588959419	61.7763951721169	94.1768806527574	92.0580102231359	90.9368622597551	6.99020194020631	8.36858819213701	8.05963186857493	3.02531182274861	3.95389278228738	3.65269623153468	3.563255385518	3.72630311977834	3.64330458676772	7.03172898179008	10.227358002024	12.9746905832314	12.2951920705376	5.20420547465914	15.0410598816264	10.7074773198542	14.7441119202518	7.46295540307224
ENSMUSG00000028902	0	0.627989101393962	0.239033012354761	0.37245267172562	0.701181575398309	0.333844197058845	0.501190266227455	0.406732609576439	0.689061598775686	149.72849844975	195.224730589747	186.998004466381	463.992972260223	286.694903853341	349.219062615933	477.611662240478	267.015609316463	403.126624039944	135.849863300714	171.221913901212	186.51157354873	159.137320442964	88.3240723744047	126.439515298109	156.39622593251	153.844614254341	122.756602465097
ENSMUSG00000028906	475.306109707454	520.260159373429	465.828035318024	283.43781531526	462.920045430669	298.759988162897	389.068704922638	531.642240550236	381.268017228595	76.3659730726558	56.5313914944322	87.5963480287531	78.6850401032896	83.7075390087222	98.9278219169207	107.46368808517	63.5538640091435	99.0029074720481	47.0024515027493	50.6378500009913	47.3136511373138	57.9942873766158	36.0232279447407	43.7539489208278	64.593214051204	56.493271326209	71.3787723709576
ENSMUSG00000028909	118.21986677623	73.8130621623698	73.4540723013448	39.1287653546742	41.48007779248	28.0178681313074	58.6518044376289	68.7916041970173	68.9232045632419	32.6284001934464	29.7734676287626	27.0329981730012	17.6018068384448	18.4728029367369	17.6700908493847	24.0097030921224	12.6504275292936	9.6266708619734	12.50448278771	11.7867404107007	12.6089933158376	13.1383592235407	10.8106801784256	14.4408123171815	11.0390469900767	16.2651173303366	11.5155264199915
ENSMUSG00000028910	741.165252989908	606.749964705095	568.663230440279	318.278708860828	312.952361231575	321.015074171198	325.181843860955	374.26123711184	357.704528591422	24.6119382514056	23.5355390385348	17.3795553162351	11.4255476372341	11.4161981665281	22.9659849086323	17.2205533115802	11.7307800425858	16.4822365355327	14.1820987411552	15.7222899013816	14.9708050771802	14.5471101166762	10.1950907498642	17.3601379085868	13.3143998095786	12.1715383171045	16.9729124372343
ENSMUSG00000028957	0.357991686107783	0.622494338607128	0.516359360053479	0.544549394027119	1.04812787577983	0.357325567753795	1.23985527608195	1.0743012833996	1.52075103563185	2.89473332699819	2.74708303284591	1.44722698121618	19.383407858955	21.9543892206053	21.0088980095982	32.0145057057573	19.8799988609098	23.6886897266045	3.34914040505504	3.28209268866053	4.18629420315172	5.80834599802433	2.07674760851518	3.52269365320491	4.44358119981019	2.91500069607301	4.13033476494554
ENSMUSG00000028965	0.205925122540857	0.216578647096884	0.302272888626327	0.239445793694756	0.408452386694718	0.414254676573041	0.487803434833677	0.488754283150048	0.301885609117828	22.752285401972	17.9239764705323	25.1565816981763	11.4923096347655	14.1973428496517	12.1956726018062	17.4846936896314	10.4266289372041	10.1548845617106	8.47927287251279	10.6861724580864	8.04081059803781	10.9497234392305	4.35659753285863	9.35468348124985	10.6533853773522	7.68237126569956	5.74696909755841
ENSMUSG00000028972	0.570706987541683	0.79285318503505	0.702521754308099	0.239873628280965	1.03991610626658	0.451147927420551	0.445402111248332	1.00341971111689	0.713575666532872	31.6655107571196	43.390005672851	38.113815490824	85.7029132135813	38.6522618004029	61.888488993824	91.7068389212362	48.2796771450863	68.4225221416722	18.3239235734965	25.9084028088088	24.3508645129158	24.9333979392376	14.9822227013382	16.0015925138569	21.4519069420008	19.0260484527354	14.2244047217525
ENSMUSG00000028975	0	0	0.00149231175314143	0.0805420061604085	0.111275122314973	5.4103715200922e-05	0	0	0	94.0922741235846	57.149226851227	107.447982750189	113.507029203048	197.671117470476	122.251824855321	187.279876906274	104.511064637513	119.903720704899	46.5465968729597	51.68780935649	56.2725783167437	60.8165633381986	27.9314399622732	36.0996609000705	38.3768676476647	48.4860288442424	41.3026457603239
ENSMUSG00000028980	64.9792765658996	66.2325185741823	52.660200039893	27.6349130378154	27.8897306639224	15.2404464583177	44.7597558427032	45.4173778017077	40.5576920225173	0.925066478874118	1.12028408224035	1.73397720634831	0.459737786364429	0.599096834353386	0.762288830365969	4.46341261154953	0.569763282742802	0.348640367959581	0.713726424164486	0.957645880715707	1.41225637293009	1.39049259351379	0.644610264159536	1.43215836465425	1.44082503422199	1.04986200649799	0.808893985187471
ENSMUSG00000028991	33.6036738140542	47.1056633576454	40.7441309380869	12.9315471818986	14.46536199983	8.153050608752	20.2419474426588	27.5032879964979	22.2636911899014	4.89120468748096	3.0433509332536	5.26897845507456	3.33749729911548	3.59748962130402	6.34158567505371	8.58485147527711	7.5047398360721	4.75069337032653	2.68130595253355	3.92134414726512	2.63629681290738	2.52584880883946	1.26679067922783	2.08969189270397	2.95360245427741	3.20339119321813	2.15532647439258
ENSMUSG00000028992	0.986061825034349	1.86357732877588	1.56411345445658	2.08146832491735	1.29250314911001	1.30210966943618	1.32971395865508	1.69811162004865	1.57839167011032	60.1518709736531	56.7982990121849	70.4776710228323	16.4440773218182	22.7404335516971	19.4201085517213	29.8954546474286	16.2019302192758	17.4062696423875	55.3059091180069	55.5898187540412	42.9444113661184	66.2160166530988	42.7616877642936	69.8636043689899	39.0609224190138	71.0654926203651	66.1594486311104
ENSMUSG00000028996	0	0.59094305543859	0.158080089524459	0.270352918393981	0.102124869266435	0.793957440241476	0	0.0421086167397677	0.195558513207856	22.6497683776376	17.1828293093531	23.8363796059981	31.613713380307	27.7984036219123	30.6615138000742	39.8897971426428	34.430940272483	42.770952902256	11.6965553875597	15.485238745711	15.452605943285	9.34575890413155	7.77295762698356	14.6547249210172	16.0209559259986	12.5543220300191	21.2466678832804
